order_id,customer_id,order_date,status,total_amount,region
463,720,2024-05-10 13:05:17,returned,1818.12,Southwest
464,1960,2024-05-28 08:34:38,cancelled,2906.66,West
465,2844,2025-01-22 09:25:34,shipped,7996.72,Mountain
466,3615,2024-04-10 19:19:46,cancelled,2607.89,West
467,2869,2024-01-25 20:04:22,shipped,5373.29,Southwest
468,244,2024-04-11 02:54:37,placed,1761.59,Midwest
469,2203,2024-09-20 07:37:16,delivered,2109.41,Southeast
470,4383,2024-05-01 23:31:57,delivered,1419.44,West
471,1752,2025-02-01 07:36:49,delivered,3231.48,West
472,3901,2024-05-28 03:29:44,delivered,2039.62,West
473,755,2024-05-21 10:07:44,shipped,1466.66,South
474,1299,2025-04-11 11:55:09,returned,4987.14,South
475,4078,2024-07-18 09:00:07,delivered,1766.47,South
476,2314,2024-07-14 09:24:40,shipped,1659.32,South
477,1312,2024-11-04 22:50:54,delivered,1480.28,Southwest
478,3550,2024-07-03 15:25:47,shipped,2129.25,South
479,4034,2024-04-27 00:58:55,delivered,1365.79,Southeast
480,738,2024-03-12 17:59:54,delivered,5727.48,Southeast
481,466,2025-04-03 03:16:20,delivered,4501.77,Southeast
482,3370,2024-06-08 17:00:59,delivered,4740.79,South
483,1056,2024-03-21 09:35:52,delivered,2280.44,Southwest
484,4703,2024-10-12 22:46:49,delivered,1070.04,West
485,3413,2024-11-24 21:04:25,delivered,2938.86,Southwest
486,1964,2025-01-23 20:17:38,returned,5062.88,Mountain
487,1671,2024-10-22 08:40:02,delivered,6744.20,Southwest
488,1863,2025-02-15 09:03:28,delivered,3850.47,Southwest
489,3142,2024-11-24 08:55:43,cancelled,2403.42,West
490,4480,2025-03-21 03:02:34,delivered,3280.70,Southwest
491,4577,2024-04-22 04:48:47,placed,4324.49,Southwest
492,3175,2024-07-31 17:50:14,shipped,4342.96,Southwest
493,2528,2024-07-21 09:27:06,placed,2628.62,Southwest
494,3020,2024-10-21 02:24:05,delivered,716.41,Mountain
495,3037,2024-11-07 21:02:26,shipped,10779.62,West
496,2017,2024-12-21 15:58:14,delivered,2159.20,Southwest
497,4796,2024-10-10 10:48:08,delivered,6051.16,Mountain
498,1295,2025-02-10 20:28:33,placed,4037.21,West
499,3105,2024-03-06 10:18:50,cancelled,277.03,Southwest
500,3319,2024-09-16 16:28:58,placed,1060.48,Southwest
501,1024,2024-09-04 21:27:31,shipped,2837.23,Southwest
502,2391,2024-02-29 10:09:51,delivered,2827.28,Southwest
503,1006,2024-02-10 16:46:27,delivered,6943.70,South
504,1560,2025-01-16 00:49:53,delivered,4743.78,West
505,4119,2024-12-25 10:47:57,delivered,995.70,Southwest
506,1826,2024-10-11 12:09:56,delivered,2393.94,Southeast
507,4367,2024-06-03 00:04:32,delivered,2282.62,West
508,547,2025-04-19 23:55:09,shipped,75.30,South
509,3367,2024-08-17 03:10:16,shipped,137.66,Southwest
510,248,2024-08-21 23:49:44,delivered,2990.04,West
511,3224,2024-10-02 20:36:08,delivered,2547.84,West
512,110,2024-06-19 05:00:44,shipped,2322.42,South
513,2041,2024-06-25 00:38:04,delivered,4797.65,Northeast
514,1521,2024-03-31 05:14:15,delivered,3733.95,Southwest
515,3203,2025-02-05 02:31:03,delivered,4232.63,South
516,3520,2024-06-30 13:46:05,delivered,1517.36,Southwest
517,2836,2024-06-05 04:08:24,delivered,10176.08,Midwest
518,1901,2024-07-24 22:33:57,delivered,506.84,West
519,2732,2025-02-09 15:32:14,delivered,541.17,Mountain
520,2857,2024-01-03 20:21:14,cancelled,4273.33,Northeast
521,2943,2024-04-04 22:11:05,placed,1292.15,West
522,795,2024-12-26 19:35:35,delivered,914.69,Southeast
523,1116,2024-01-20 07:07:56,delivered,1523.95,Mountain
524,928,2024-02-06 17:32:39,shipped,2275.32,Southwest
525,3513,2025-01-01 06:59:58,delivered,3527.64,Northeast
526,4605,2024-05-16 06:33:32,delivered,1138.32,West
527,4488,2024-05-07 03:56:41,delivered,484.05,West
528,1767,2025-03-03 19:18:22,cancelled,4579.00,Southwest
529,2556,2025-02-20 01:34:48,delivered,2118.51,Mountain
530,229,2024-05-11 16:55:12,shipped,3801.12,Southwest
531,4576,2024-11-24 19:14:00,delivered,2575.24,Southwest
532,416,2025-04-04 04:08:13,placed,6132.18,Southwest
533,3039,2024-03-20 13:43:39,shipped,5689.67,West
534,2616,2024-02-24 20:17:05,delivered,3989.42,West
535,3558,2024-03-20 23:14:53,delivered,7751.30,West
536,3602,2024-08-07 16:52:30,delivered,5425.11,Southeast
537,1352,2024-08-21 17:31:55,placed,8101.63,West
538,4494,2025-02-17 17:33:39,delivered,3698.30,South
539,427,2024-04-20 23:06:27,delivered,3823.85,Southeast
540,1882,2024-09-30 05:26:39,returned,1505.70,South
541,2498,2024-04-23 02:47:18,delivered,418.98,Southeast
542,3021,2024-02-11 05:58:03,shipped,95.74,West
543,3524,2025-01-16 11:12:41,shipped,4211.81,Midwest
544,2115,2025-02-23 06:30:03,delivered,3468.73,South
545,1542,2024-02-23 07:28:12,returned,2337.60,West
546,510,2024-10-05 23:59:34,shipped,2942.27,South
547,1734,2024-02-10 14:44:59,delivered,4116.40,West
548,1586,2024-10-24 04:46:21,delivered,3233.76,Southeast
549,73,2024-05-26 04:23:34,delivered,4583.41,Northeast
550,3918,2024-05-11 00:10:38,cancelled,3856.29,South
551,4874,2024-10-17 07:27:44,placed,1545.74,South
552,2203,2024-10-09 20:22:34,delivered,4841.80,Southeast
553,4502,2024-06-11 12:18:47,shipped,4002.88,West
554,2271,2024-06-16 06:27:07,delivered,75.54,West
555,3149,2024-01-28 17:52:35,shipped,1671.72,West
556,2678,2024-08-25 13:16:56,delivered,1565.27,West
557,1658,2024-08-16 20:49:56,shipped,312.75,South
558,2466,2024-06-03 21:49:11,delivered,592.05,Southeast
559,2384,2024-07-23 09:37:19,shipped,4127.32,Southwest
560,2200,2024-05-07 13:35:45,shipped,5999.61,West
561,3174,2024-06-24 02:07:23,delivered,1961.10,West
562,4382,2024-02-25 23:51:41,delivered,3592.06,South
563,237,2024-09-09 15:18:07,delivered,5979.24,West
564,376,2024-08-30 21:54:57,shipped,2070.26,West
565,4566,2024-09-16 15:31:50,delivered,2028.59,West
566,412,2024-01-07 02:29:10,shipped,3820.76,Mountain
567,2600,2024-07-04 13:41:59,placed,3256.14,West
568,1651,2024-04-20 09:19:23,placed,2647.30,South
569,2666,2025-02-27 10:26:37,shipped,2723.21,South
570,3562,2024-09-28 23:50:10,shipped,4376.66,South
571,317,2025-01-21 20:14:21,delivered,2011.08,West
572,1101,2024-08-05 08:40:06,delivered,3118.24,West
573,1788,2024-11-14 23:22:39,shipped,562.83,Mountain
574,2510,2024-12-03 18:32:25,delivered,728.38,South
575,2041,2024-06-11 16:42:33,shipped,1183.94,Northeast
576,3823,2025-04-09 10:06:10,returned,2609.79,West
577,1468,2025-02-24 19:24:49,shipped,2327.00,Mountain
578,3854,2024-12-19 08:30:11,delivered,10067.80,South
579,4817,2024-11-19 07:41:52,delivered,1504.54,Southwest
580,901,2024-08-21 21:16:59,delivered,3946.07,Southwest
581,4765,2024-12-30 15:55:05,delivered,5053.87,West
582,4748,2024-12-12 09:45:22,returned,4780.33,Mountain
583,3178,2024-11-24 15:40:37,delivered,3964.66,South
584,1881,2024-02-23 21:43:03,delivered,2070.69,Northeast
585,38,2024-11-02 08:53:18,delivered,3805.55,West
586,2298,2024-07-08 18:48:41,shipped,3282.62,South
587,3019,2024-03-28 01:28:03,delivered,1450.41,Southeast
588,1440,2025-02-25 21:11:12,cancelled,3043.64,Southwest
589,286,2025-02-23 03:45:58,placed,6472.16,South
590,3044,2024-08-10 06:02:22,shipped,4786.76,Midwest
591,829,2024-04-10 03:41:28,delivered,2183.09,West
592,483,2025-04-04 18:21:48,delivered,7982.56,South
593,4819,2024-10-19 20:20:10,delivered,6493.30,South
594,387,2024-05-15 23:37:28,delivered,4967.82,South
595,2068,2025-03-20 14:41:42,delivered,1667.92,Midwest
596,1874,2024-03-28 23:47:13,delivered,3397.85,Southeast
597,4697,2024-09-11 04:39:30,shipped,6767.62,Northeast
598,2219,2024-04-29 23:53:55,delivered,5700.94,Southeast
599,3943,2024-10-08 04:29:40,delivered,6012.95,Southwest
600,2879,2024-07-16 00:22:47,shipped,510.73,West
601,989,2024-11-04 18:43:15,delivered,1911.34,West
602,431,2024-10-16 12:47:52,delivered,2624.68,West
603,4023,2024-04-09 23:11:53,delivered,5187.55,Southwest
604,1005,2024-12-09 08:03:43,delivered,4268.57,West
605,543,2024-12-31 10:16:35,delivered,5124.52,West
606,3863,2025-01-11 16:30:10,delivered,1540.85,Southwest
607,3487,2024-05-12 21:13:50,delivered,3186.55,West
608,263,2024-11-24 18:24:37,delivered,3993.99,Southwest
609,2925,2025-02-05 00:49:27,shipped,2184.24,West
610,3455,2025-03-30 15:24:46,delivered,4076.84,West
611,4892,2024-01-30 03:44:09,delivered,1316.80,Mountain
612,3362,2024-06-28 02:51:27,delivered,2415.38,Southeast
613,2011,2024-09-08 20:47:32,shipped,3447.66,Southeast
614,2485,2024-01-18 13:53:26,delivered,4696.85,Southwest
615,4472,2024-10-06 19:47:51,delivered,5583.66,West
616,1150,2024-02-05 14:21:16,returned,3000.85,South
617,4692,2024-09-08 21:34:00,shipped,5293.91,Midwest
618,1008,2024-11-07 09:19:42,delivered,5336.32,Southwest
619,3280,2024-09-24 21:32:00,cancelled,4927.63,Southwest
620,735,2024-01-08 03:39:19,cancelled,3086.78,West
621,2882,2024-06-25 22:41:18,shipped,6749.08,Southeast
622,2379,2024-09-05 16:13:30,returned,2175.46,Southeast
623,2730,2024-04-06 19:23:26,placed,1522.56,South
624,560,2025-03-04 14:33:50,shipped,1838.34,Southwest
625,3361,2025-03-06 09:07:34,placed,3628.40,Southwest
626,1680,2024-01-03 12:01:45,placed,8508.72,Southwest
627,1872,2024-08-15 18:33:13,delivered,6914.45,Southwest
628,3388,2024-11-15 04:15:26,delivered,716.43,Mountain
629,2779,2025-01-29 01:55:14,shipped,11611.97,Southeast
630,2376,2024-05-28 11:22:42,delivered,5690.26,West
631,4728,2025-02-24 22:44:23,shipped,1419.21,West
632,3994,2024-08-30 08:59:53,delivered,3698.37,South
633,4316,2024-08-01 11:30:59,delivered,2560.12,Mountain
634,10,2025-03-30 15:58:17,delivered,2243.44,South
635,3314,2024-11-22 06:25:25,delivered,5429.34,Southeast
636,1374,2024-04-24 19:48:07,delivered,1587.81,South
637,1055,2024-01-31 00:08:14,shipped,5537.70,West
638,1848,2024-03-26 03:51:53,delivered,1724.68,West
639,2179,2025-04-10 22:33:28,delivered,2438.70,South
640,1625,2024-10-30 14:22:12,delivered,3348.46,Northeast
641,3877,2024-03-31 15:42:37,delivered,5979.72,Southwest
642,2281,2024-07-28 08:37:02,delivered,2151.96,Northeast
643,3172,2024-01-08 14:20:48,delivered,4819.36,Midwest
644,4698,2024-11-19 02:36:36,cancelled,5334.79,South
645,2012,2025-01-23 09:32:54,shipped,302.32,Mountain
646,651,2024-07-20 22:36:44,shipped,481.92,Southeast
647,3513,2025-01-27 11:21:38,delivered,4493.06,Northeast
648,1323,2025-01-19 00:42:18,delivered,5249.99,Southeast
649,1130,2024-10-14 21:35:23,delivered,1056.27,South
650,372,2025-04-14 12:12:00,shipped,6011.12,Midwest
651,4267,2024-09-23 09:40:29,delivered,2052.25,Southeast
652,261,2024-06-23 01:16:14,delivered,977.52,Southwest
653,4168,2025-03-26 18:43:21,delivered,1462.90,West
654,3369,2024-09-26 17:58:08,delivered,2753.62,Northeast
655,3508,2024-02-20 03:33:00,shipped,2795.56,Midwest
656,3715,2024-03-03 22:13:11,shipped,3413.17,South
657,632,2024-01-16 07:44:04,shipped,881.67,West
658,3008,2024-04-27 09:56:58,placed,2225.01,Southwest
659,3325,2025-01-01 03:17:27,placed,5239.86,West
660,3090,2025-02-11 03:16:21,delivered,5140.93,Southeast
661,361,2025-01-03 12:10:18,delivered,1803.90,Northeast
662,3473,2024-07-11 10:37:59,returned,904.96,Southwest
663,527,2024-06-21 23:57:06,delivered,1183.96,West
664,1988,2024-06-15 02:13:45,delivered,4057.69,Midwest
665,1966,2025-01-01 10:31:43,delivered,1364.74,South
666,324,2024-12-03 18:00:32,shipped,341.28,Midwest
667,2258,2024-01-13 07:36:29,delivered,890.08,Southeast
668,2190,2024-01-20 18:43:49,placed,1279.08,South
669,4129,2024-03-05 14:15:21,shipped,1015.13,Southwest
670,1168,2024-08-01 23:18:25,delivered,1905.50,Southwest
671,3751,2024-07-26 22:21:07,shipped,3011.67,Southwest
672,737,2024-04-05 03:59:38,shipped,3641.52,Southwest
673,2256,2024-05-22 02:07:53,shipped,912.55,Southwest
674,3446,2024-03-07 19:25:13,shipped,2426.94,West
675,2533,2025-03-10 20:28:00,delivered,4106.06,Southwest
676,2396,2024-05-29 21:18:10,delivered,7596.90,Mountain
677,904,2025-02-21 13:25:28,delivered,2015.65,West
678,80,2025-03-25 03:17:34,delivered,4330.46,Southwest
679,993,2025-01-14 09:48:42,returned,3531.17,Southwest
680,3556,2025-01-11 22:41:12,delivered,512.96,Midwest
681,1315,2024-11-29 23:55:33,delivered,3678.72,South
682,4978,2024-06-09 20:28:24,delivered,5361.23,Southeast
683,1309,2024-07-07 21:58:35,placed,8698.30,West
684,4669,2024-07-09 09:19:40,delivered,453.05,West
685,3670,2024-11-02 15:16:06,placed,3443.65,West
686,3667,2024-03-15 02:34:41,delivered,2228.01,South
687,3437,2024-08-21 09:09:43,delivered,3536.30,West
688,4567,2024-07-03 10:42:34,placed,3728.04,Southwest
689,1291,2024-04-14 02:41:07,delivered,1792.55,Southeast
690,4290,2024-05-09 08:02:40,delivered,4366.60,Southeast
691,1534,2024-11-27 21:06:33,shipped,224.22,South
692,2090,2024-10-25 02:48:52,delivered,1223.80,South
693,1011,2025-02-27 23:01:37,returned,884.02,South
694,2741,2025-01-22 19:49:44,delivered,5256.33,Southwest
695,3267,2024-08-19 12:05:48,shipped,1890.66,South
696,164,2025-03-30 15:46:21,shipped,4686.16,Midwest
697,4003,2024-04-05 06:47:48,delivered,2554.02,South
698,1604,2025-03-14 04:53:37,delivered,1271.22,Midwest
699,3035,2024-11-04 07:49:36,delivered,2187.05,Southeast
700,2577,2024-07-24 23:13:25,delivered,3104.02,Southwest
701,4211,2024-06-20 07:25:08,shipped,3863.09,South
702,2632,2024-08-24 00:09:45,delivered,712.08,West
703,2246,2024-09-12 08:22:27,shipped,1165.77,West
704,2634,2024-08-20 18:10:46,delivered,716.37,South
705,3693,2024-02-15 05:01:05,placed,847.15,West
706,2323,2025-01-24 04:13:24,delivered,2279.46,South
707,2106,2025-01-06 03:13:23,returned,5405.30,South
708,1519,2024-07-04 19:10:19,delivered,2057.11,West
709,1833,2025-02-12 17:14:18,shipped,6794.22,Northeast
710,1258,2024-05-02 21:18:56,shipped,6820.30,South
711,1148,2024-11-25 16:59:15,shipped,7501.40,Mountain
712,2499,2024-02-25 02:46:48,shipped,1879.67,South
713,3124,2024-03-18 03:04:55,delivered,3740.48,Midwest
714,4638,2024-07-31 09:01:25,shipped,4736.13,South
715,2296,2025-03-22 07:33:07,delivered,7366.41,West
716,3322,2024-10-15 09:49:54,delivered,3386.92,South
717,29,2025-01-03 12:54:41,delivered,3986.79,West
718,2444,2024-02-18 22:22:33,delivered,1385.92,Mountain
719,53,2024-11-27 00:55:01,shipped,3432.54,Southwest
720,4711,2024-07-26 03:09:00,returned,692.25,Southwest
721,2741,2024-08-13 15:07:13,cancelled,2631.44,Southwest
722,58,2024-07-18 05:47:08,cancelled,8759.84,South
723,3913,2024-02-12 23:46:21,placed,5648.08,Northeast
724,4601,2024-07-30 02:22:19,shipped,3777.32,Northeast
725,1409,2025-04-03 17:08:33,cancelled,3267.13,Southwest
726,4933,2024-12-12 04:15:28,placed,3965.69,Southwest
727,97,2024-05-17 15:32:56,delivered,4222.12,Southwest
728,3672,2024-10-16 12:21:04,delivered,321.71,West
729,4200,2024-03-09 15:15:11,delivered,5225.70,West
730,629,2024-04-28 16:31:05,delivered,4098.79,Southwest
731,4616,2024-10-01 09:19:30,delivered,1983.85,West
732,3505,2024-10-04 17:52:11,delivered,1883.68,Southwest
733,1170,2025-01-27 21:52:59,delivered,695.19,Southeast
734,1792,2024-11-02 06:59:53,placed,8250.00,Southwest
735,4021,2024-06-08 05:45:40,delivered,5088.32,Southwest
736,2921,2024-11-17 07:43:56,delivered,1652.99,Northeast
737,3925,2024-07-18 12:13:30,delivered,8758.91,Southwest
738,1391,2024-05-30 02:02:36,delivered,2787.65,West
739,2320,2024-09-15 15:25:05,delivered,7137.82,Southwest
740,1097,2024-01-20 04:42:28,delivered,3797.09,Northeast
741,3216,2024-08-03 07:10:01,placed,2527.56,Southwest
742,1504,2025-02-12 01:30:37,delivered,7279.07,Southwest
743,4212,2024-07-13 15:10:45,shipped,5529.82,Midwest
744,4114,2024-02-29 06:26:48,placed,11519.78,Southeast
745,4912,2025-03-09 01:48:53,delivered,5411.23,Southwest
746,1393,2024-08-02 13:44:21,delivered,3040.98,Southwest
747,3793,2024-09-14 21:10:08,delivered,4729.71,Southwest
748,1847,2024-10-13 16:20:25,placed,2357.61,Southwest
749,3010,2025-03-20 15:12:12,delivered,3385.48,Southeast
750,3016,2024-07-22 01:50:59,delivered,768.57,West
751,1092,2024-05-30 17:47:54,delivered,747.19,Midwest
752,413,2024-05-28 01:48:55,delivered,6084.69,West
753,346,2025-03-11 08:41:21,delivered,2132.32,South
754,4636,2025-01-19 05:31:04,shipped,3235.35,Mountain
755,1854,2024-03-24 18:18:24,delivered,5539.92,South
756,474,2024-05-04 08:54:12,delivered,3336.71,South
757,3789,2024-02-16 02:20:46,cancelled,5181.48,West
758,2973,2025-01-03 02:07:58,placed,1382.76,West
759,664,2024-10-03 23:08:21,shipped,6616.31,West
760,3924,2024-04-14 02:56:00,placed,1968.87,Midwest
761,4843,2025-01-15 00:51:31,cancelled,188.43,Southeast
762,1135,2025-02-16 19:33:35,delivered,3559.36,West
763,681,2024-03-25 18:14:13,delivered,1813.43,Northeast
764,2638,2024-03-24 04:17:24,shipped,1372.28,South
765,4353,2025-02-28 07:23:31,delivered,1646.88,Southwest
766,1252,2024-06-02 08:14:31,placed,6803.42,Midwest
767,3060,2024-06-29 21:38:04,delivered,2837.22,Midwest
768,3524,2024-09-29 04:43:22,delivered,3362.91,Midwest
769,3887,2024-08-23 04:55:24,shipped,342.44,West
770,71,2024-11-29 21:50:47,delivered,4731.02,Southwest
771,1708,2024-01-27 10:04:12,delivered,7117.37,Mountain
772,247,2024-08-10 06:16:48,cancelled,3210.50,Southwest
773,3824,2025-03-10 10:23:14,delivered,3158.90,Southwest
774,323,2024-04-11 18:44:44,delivered,2065.82,South
775,4894,2025-03-09 06:59:06,delivered,3087.69,South
776,95,2024-01-02 17:33:51,delivered,5718.59,West
777,1721,2024-06-05 22:26:52,delivered,8628.99,Northeast
778,32,2025-01-29 16:21:31,delivered,7782.54,Southwest
779,3719,2025-01-30 17:51:09,shipped,5242.10,Southwest
780,2877,2024-07-10 17:45:49,delivered,15.76,West
781,4376,2024-03-01 05:55:26,delivered,35.07,West
782,1741,2024-04-25 13:20:45,placed,1998.82,West
783,2254,2024-08-24 14:14:46,delivered,4667.36,South
784,1901,2024-05-27 03:17:23,cancelled,5432.02,West
785,624,2024-12-12 04:41:49,shipped,5242.04,Southwest
786,431,2024-10-24 05:05:06,delivered,3527.32,West
787,4050,2024-01-15 07:37:50,delivered,748.96,Southeast
788,309,2024-05-05 11:04:11,shipped,6226.86,Southwest
789,2847,2024-09-28 04:00:24,delivered,1909.88,West
790,1902,2024-04-13 08:04:43,shipped,2236.08,South
791,3206,2024-04-11 09:58:18,shipped,8422.65,West
792,3435,2025-01-25 20:21:22,delivered,1927.02,Southeast
793,1302,2025-01-22 12:48:59,cancelled,1561.84,West
794,2244,2024-03-01 11:58:32,cancelled,7997.40,Midwest
795,3821,2025-04-10 11:53:59,shipped,2932.44,West
796,2729,2025-01-17 10:51:02,delivered,6260.14,Northeast
797,2675,2025-04-10 02:00:49,delivered,4325.62,South
798,2775,2024-05-28 09:48:05,placed,5766.00,Southwest
799,740,2024-10-24 20:13:30,delivered,8593.78,Midwest
800,3589,2024-08-12 03:16:19,returned,3563.19,Southwest
801,3502,2024-08-31 15:10:25,delivered,4828.77,South
802,2922,2024-08-27 18:05:32,delivered,3590.62,South
803,3443,2024-09-25 16:41:57,delivered,943.28,South
804,4486,2024-04-02 12:39:24,delivered,2345.24,West
805,559,2024-01-30 21:08:26,placed,2471.97,West
806,2227,2024-09-19 23:38:11,delivered,5717.94,South
807,2884,2024-04-27 11:59:35,shipped,944.06,Midwest
808,1194,2024-03-01 12:25:18,shipped,3973.60,South
809,304,2024-01-17 16:40:30,placed,1447.24,Southwest
810,465,2024-05-05 12:09:40,delivered,1635.39,Southwest
811,1148,2024-04-10 22:38:09,delivered,3363.70,Mountain
812,4766,2025-02-12 20:59:39,delivered,3683.82,South
813,3977,2024-05-24 14:57:16,delivered,606.28,Northeast
814,4471,2024-07-24 02:55:58,delivered,4515.74,Southwest
815,4310,2024-01-03 21:13:56,delivered,2147.61,West
816,153,2024-07-19 11:23:38,delivered,2006.97,Northeast
817,4666,2024-03-31 06:02:14,placed,6975.64,South
818,1459,2024-12-12 16:49:49,shipped,5404.97,South
819,4358,2024-06-12 03:12:05,delivered,1084.27,West
820,3894,2024-06-05 14:04:41,delivered,3742.90,West
821,4978,2024-08-31 11:44:39,delivered,3824.68,Southeast
822,2662,2024-02-29 16:04:32,delivered,2399.30,West
823,4126,2024-06-25 21:28:51,returned,1191.06,South
824,364,2024-12-05 23:37:06,delivered,7750.14,Mountain
825,2749,2024-07-22 09:37:52,cancelled,1025.98,West
826,1182,2024-04-07 05:06:25,shipped,5512.05,South
827,3188,2024-01-30 23:00:03,delivered,7319.33,Midwest
